"chr","start","end","length","nCG","meanMethy1","meanMethy2","diff.Methy","areaStat","feature_class","nearest_gene","distance_to_TSS","in_CpG_island","gene_symbol"
"chr5",115851214,115851272,59,8,0.918206183685559,0.875461291763449,0.0427448919221092,46.0826009390329,"intron","NM_001080808.2",18409,TRUE,"Bicdl1"
"chr8",3630943,3631050,108,11,0.0430050715676104,0.0708300474035635,-0.0278249758359531,-46.0720837424708,"intron","Rps23-ps2",3201,TRUE,NA
"chr1",7088709,7088765,57,9,0.0592788305670758,0.103277849202617,-0.0439990186355412,-46.0673971859207,NA,"Gm5694",-17340,FALSE,NA
"chr4",107879799,107879880,82,11,0.0643259382122164,0.0896672199995875,-0.0253412817873711,-46.0589529368148,NA,"XM_011240532.1",2921,TRUE,"Podn"
"chr7",57251695,57251762,68,9,0.913004055678164,0.873446754068938,0.0395573016092263,46.0577659365681,"intron","NM_008071.3",10776,TRUE,"Gabrb3"
"chr7",126502811,126502902,92,10,0.0560853221907518,0.0796807025614907,-0.0235953803707388,-46.0524680264555,"intron","NM_028389.1",-5362,TRUE,"Tmem219"
"chr2",105569870,105569920,51,6,0.936882586227749,0.90077400740597,0.0361085788217789,46.0476668347765,"intron","NM_001310145.1",57064,TRUE,"Pax6"
"chr14",121879111,121879163,53,11,0.0607141591034095,0.0875896992199405,-0.026875540116531,-46.0405800439466,"intron","XM_036158362.1",39713,TRUE,"Dock9"
"chr13",68572350,68572400,51,8,0.837221188290793,0.874145162833947,-0.0369239745431537,-46.0348215927826,NA,"Gm46386",25310,FALSE,NA
"chr11",27134005,27134075,71,13,0.923453915797217,0.871701153725454,0.0517527620717637,46.0285330542279,NA,"Gm24850",-96871,FALSE,NA
"chr14",31145871,31145952,82,8,0.923513871546272,0.850893555746799,0.0726203157994728,46.0270310915014,"intron","NM_001347585.2",-6244,TRUE,"Sh3bp5"
"chr11",79098131,79101847,3717,6,0.911133810319254,0.835534903902711,0.075598906416543,46.0257662220309,NA,"XR_388877.3",-13664,FALSE,"Gm30470"
"chr17",45580917,45580967,51,6,0.465971662708342,0.585372801519054,-0.119401138810711,-46.0231986299009,NA,"XR_876811.1",-6612,FALSE,"Gm41582"
"chr5",147579849,147579907,59,8,0.925697975035488,0.896726090994885,0.0289718840406025,46.0109243192079,"intron","XM_036164787.1",12090,TRUE,"Flt1"
"chr19",5750953,5751005,53,5,0.924533195447327,0.872807594503133,0.051725600944194,46.0013455859476,NA,"NM_010609.4",-3466,TRUE,"Kcnk7"
"chr8",119451068,119451131,64,9,0.931273219148019,0.90039756714511,0.0308756520029092,46.0005011305089,"intron","Gm22999",-2434,TRUE,NA
"chr5",114804432,114804494,63,7,0.870810695883729,0.748251667410363,0.122559028473366,45.9997051091994,NA,"XM_036165405.1",-7936,FALSE,"Trpv4"
"chr9",51291651,51291721,71,5,0.942445096732546,0.880726187615895,0.0617189091166509,45.9871310162739,NA,"XM_006510589.3",-51428,FALSE,"1810046K07Rik"
"chr3",129595261,129595823,563,7,0.898833211798783,0.825922466128156,0.0729107456706264,45.980626640722,"intron","NM_001287224.2",1963,TRUE,"Lrit3"
"chr8",117060545,117060596,52,6,0.839638334442693,0.875801838098905,-0.0361635036562112,-45.9783551821527,"intron","XR_879224.1",18579,TRUE,"Gm31278"
"chr9",42254863,42254947,85,9,0.936714863536435,0.889420020995129,0.0472948425413059,45.9695318083611,NA,"XR_004935935.1",-25887,TRUE,"Gm26272"
"chr10",129215082,129215137,56,9,0.93341088121151,0.902245320601037,0.0311655606104733,45.965824668006,NA,"Or6c221-ps1",2278,FALSE,NA
"chr14",67378516,67378598,83,9,0.92711994202331,0.90447703235983,0.0226429096634798,45.9541248530444,NA,"XR_874739.2",-18014,FALSE,"Gm30438"
"chr3",81036512,81036569,58,10,0.0399969394854755,0.0617802351330399,-0.0217832956475644,-45.9447202643285,"intron","NM_001357746.1",92791,TRUE,"Pdgfc"
"chr9",65460699,65460834,136,8,0.0603712563681454,0.108496216823475,-0.0481249604553296,-45.9345074559174,"exon","XM_017313066.2",8985,TRUE,"Plekho2"
"chr5",28167206,28167260,55,9,0.0769062201883249,0.109382929954166,-0.0324767097658407,-45.932945559785,"intron","NR_165653.1",10174,TRUE,"Gm17695"
"chr10",60811686,60811756,71,7,0.743633236422871,0.485331134065799,0.258302102357072,45.932348041035,NA,"NR_130327.1",15186,FALSE,"Mir466j"
"chr1",183423507,183423581,75,7,0.960195344519175,0.933472511880288,0.0267228326388868,45.922617578823,NA,"NR_151520.1",-57593,FALSE,"Gm34068"
"chr2",29099774,29099836,63,11,0.91022290585668,0.866298182683463,0.0439247231732173,45.911699232698,"intron","NM_133501.2",38276,TRUE,"Ntng2"
"chr7",27515310,27515396,87,11,0.950486714080952,0.927903748928858,0.0225829651520943,45.9027625148974,"intron","XM_017312305.1",8390,TRUE,"Zfp626"
"chr8",119763239,119763332,94,4,0.936069894134508,0.895919921813637,0.0401499723208714,45.8913386172279,"intron","XR_003947472.1",20865,TRUE,"Gm31893"
"chr5",46706270,46706330,61,7,0.891882836162641,0.927765168493758,-0.0358823323311169,-45.8789226084296,NA,"XR_004942629.1",126072,FALSE,"Gm43093"
"chr6",83303403,83303479,77,9,0.937818710922229,0.88324899338346,0.0545697175387693,45.8788933924391,NA,"NM_001418175.1",80,TRUE,NA
"chrX",81880897,81881006,110,6,0.897762948110497,0.780998107954161,0.116764840156337,45.8729135066633,"intron","XM_006527768.4",22655,TRUE,"Dmd"
"chr14",92920772,92920866,95,10,0.901914792171277,0.843098794829771,0.0588159973415061,45.8618231223341,NA,"Gm7232",-78864,FALSE,NA
"chr3",88410163,88410230,68,10,0.0573737183226354,0.0817428664408343,-0.0243691481181989,-45.8535275669323,"exon","NM_001111102.2",430,TRUE,"Lmna"
"chr8",48335607,48335693,87,13,0.890978468164038,0.805665211081445,0.0853132570825931,45.842539649279,"intron","XM_036154163.1",57723,TRUE,"Wwc2"
"chr6",99524757,99524819,63,6,0.82910329773545,0.665178692428243,0.163924605307207,45.8422979541676,NA,"XM_036165732.1",-14171,FALSE,"Foxp1"
"chr7",37506767,37506847,81,6,0.913992133293918,0.853881340715486,0.0601107925784324,45.8387428573778,NA,"XR_004934442.1",16926,FALSE,"Gm22302"
"chr18",78372507,78372589,83,7,0.955526740510506,0.930942084600823,0.0245846559096822,45.8377148085124,"intron","Gm6133",-20385,TRUE,NA
"chr5",129590896,129591066,171,8,0.819563016874541,0.725151586717207,0.0944114301573342,45.8371745802886,"intron","XR_868547.3",-11552,TRUE,"Gm40332"
"chr5",119547176,119548174,999,6,0.803321643259443,0.845889402617669,-0.0425677593582263,-45.8351671139939,NA,"XR_878731.1",83114,FALSE,"Gm42016"
"chr8",114655715,114655807,93,9,0.920525788502611,0.812215538648385,0.108310249854227,45.8170199864895,NA,"XM_006530797.2",-79741,FALSE,"Adamts18"
"chr4",140425368,140425441,74,9,0.827688585851153,0.861956282457349,-0.0342676966061957,-45.8050668236178,"prom","XM_036163571.1",-1867,FALSE,"Rcc2"
"chr7",70360561,70360625,65,9,0.104494476119042,0.12729967540111,-0.0228051992820677,-45.8047458865181,"intron","XR_882207.1",2690,TRUE,"Gm39031"
"chr2",147195523,147195615,93,9,0.122792057640673,0.169839009841107,-0.0470469522004344,-45.801827771431,NA,"XM_006498911.5",-8235,FALSE,"Pax1"
"chr12",71702418,71702494,77,7,0.951203363440026,0.913929534280312,0.0372738291597138,45.7948848852002,"intron","XR_001780624.2",-25984,TRUE,"Gm46356"
"chr15",85901067,85901141,75,9,0.933946931765318,0.901751111610963,0.0321958201543548,45.788968441716,"intron","NM_009886.2",16838,TRUE,"Celsr1"
"chr12",107079551,107079675,125,6,0.864968173676082,0.799454642657649,0.0655135310184334,45.7887609047655,"intron","XR_381903.3",-13432,TRUE,"Gm16086"
"chr10",45136488,45136587,100,4,0.951067430289695,0.900715131651937,0.0503522986377576,45.7783557345129,NA,"XR_004936597.1",8241,FALSE,"Gm26016"
"chr2",152335431,152337611,2181,7,0.744582634827016,0.637063471304879,0.107519163522137,45.7777429540531,NA,"NM_001002791.2",-3374,FALSE,"Defb22"
"chr14",54712110,54712318,209,9,0.388279634599764,0.501244313895224,-0.11296467929546,-45.7701274920406,"prom","NM_001424781.1",-1358,FALSE,NA
"chr13",101546857,101546912,56,6,0.926716376065313,0.889900980134028,0.0368153959312848,45.7573448012708,NA,"NR_046187.1",-12770,FALSE,"4922502H24Rik"
"chr19",6398842,6398899,58,6,0.0875158373935148,0.119124536282258,-0.0316086988887431,-45.7540884222362,"intron","NR_105955.1",2334,TRUE,"Mir6989"
"chr8",45325111,45325195,85,7,0.88898314304837,0.792252529794158,0.0967306132542123,45.7420052500404,NA,"XM_006509276.5",-60942,FALSE,"Fat1"
"chr2",34015817,34015900,84,9,0.90588726222281,0.822993107346519,0.0828941548762908,45.7419068267919,NA,"NR_130173.1",-18071,FALSE,"C230014O12Rik"
"chr9",42897406,42897465,60,7,0.0667927119377508,0.106227571806679,-0.0394348598689278,-45.7343324488328,"intron","Gm5831",21218,TRUE,NA
"chr13",45408663,45408735,73,8,0.9259494337115,0.864944011628956,0.0610054220825442,45.7341871785796,"intron","XR_382302.1",-6137,TRUE,"Gm34466"
"chr4",5045789,5045851,63,5,0.929540143612159,0.887709578803486,0.0418305648086731,45.7266898063516,NA,"Gm18933",-100935,FALSE,NA
"chr9",44380150,44380239,90,8,0.0837150124601445,0.127939678533376,-0.0442246660732312,-45.7167056517758,NA,"Gm9830",4692,FALSE,NA
"chr15",95654214,95654278,65,8,0.109601733970849,0.132695682943577,-0.0230939489727288,-45.7111968287546,NA,"NR_131148.1",-4743,FALSE,"Gm6961"
"chr9",121784602,121784685,84,8,0.906815842877958,0.884830826337074,0.021985016540884,45.7089680354879,"intron","NM_001408674.1",2908,TRUE,NA
"chrX",106728915,106728991,77,6,0.913095859795708,0.861743633620122,0.0513522261755855,45.7017602267174,"exon","XM_036161956.1",4964,TRUE,"Tbx22"
"chr7",16159169,16159266,98,6,0.181489484034175,0.247782986616164,-0.0662935025819892,-45.6951979191467,NA,"XM_036153178.1",23700,TRUE,"Zc3h4"
"chr16",20425697,20425781,85,8,0.0890714228071322,0.1129721518781,-0.023900729070968,-45.6831476452595,NA,"NR_035407.1",2497,TRUE,"Mir1224"
"chr11",33992619,33992685,67,6,0.933796139550904,0.902492034801051,0.0313041047498527,45.6803091491403,"intron","NM_010696.4",-4243,TRUE,"Lcp2"
"chr15",43170268,43170327,60,11,0.0527518927665372,0.0714451029350824,-0.0186932101685452,-45.6779976571727,NA,"NM_008388.2",-24137,FALSE,"Eif3e"
"chr1",126492903,126492985,83,10,0.091082077684335,0.112945652854081,-0.0218635751697457,-45.6679591279133,"intron","XM_011247958.4",61081,TRUE,"Nckap5"
"chr10",49025626,49025713,88,9,0.895994349488433,0.850766633970334,0.0452277155180986,45.6532630365323,"intron","Gm18512",-50098,TRUE,NA
"chr3",28048116,28048180,65,10,0.927412676533164,0.943530837774654,-0.0161181612414905,-45.6492085854189,"intron","NM_001368667.2",9817,TRUE,"Pld1"
"chr3",101256626,101256707,82,6,0.670909382882332,0.575881154220079,0.095028228662253,45.6426111176581,"intron","NR_166187.1",5213,TRUE,"Gm32900"
"chr11",78171061,78171116,56,10,0.930424172657048,0.905862737424306,0.0245614352327416,45.6395112652175,"intron","XM_006532969.5",-10464,TRUE,"Rskr"
"chr9",120708910,120708975,66,4,0.451820657426764,0.584488868324298,-0.132668210897534,-45.6381990270617,"exon","XR_871374.1",2070,TRUE,"Gm39460"
"chr10",59222568,59222758,191,8,0.0794963907550258,0.126120930421796,-0.0466245396667704,-45.6204581757245,NA,"Gm10273",-8681,FALSE,NA
"chr1",133906588,133906656,69,8,0.817301293989182,0.730597912781232,0.0867033812079502,45.5951627563575,"intron","XR_387409.3",1552,TRUE,"Bmncr"
"chr2",156839976,156840057,82,10,0.121321309757806,0.149242272158002,-0.0279209624001956,-45.5916775382767,"intron","Gm14276",-3112,TRUE,NA
"chr11",114792141,114792225,85,8,0.0564061239733228,0.0772110816192556,-0.0208049576459328,-45.5860562067791,"exon","NM_001359812.1",11276,TRUE,"Cd300a"
"chr15",21402058,21402136,79,8,0.897378034201172,0.853459225908767,0.0439188082924052,45.5809014255995,"intron","XR_004939114.1",287605,TRUE,"Gm25101"
"chr4",63583849,63583927,79,7,0.851145319465168,0.898149390116801,-0.0470040706516323,-45.5578707468491,NA,"Gm11214",-2220,FALSE,NA
"chr19",10456387,10456555,169,6,0.244432929186075,0.301932428804278,-0.0574994996182023,-45.5558009762212,"intron","NM_001368184.1",3738,TRUE,"Ppp1r32"
"chr7",96220716,96220843,128,8,0.812111443893748,0.682327529651157,0.129783914242591,45.5395380370051,"intron","XM_011241793.1",38730,TRUE,"Tenm4"
"chr2",18828796,18828860,65,8,0.940285593915131,0.907008187049952,0.0332774068651788,45.5316836010681,NA,"NR_131254.1",-22168,FALSE,"Carlr"
"chr6",148734343,148734401,59,7,0.941546771208565,0.914582366315657,0.0269644048929083,45.5312140500634,NA,"NR_175862.1",1315,TRUE,NA
"chr8",3418793,3418859,67,6,0.942897967965924,0.869008132802143,0.0738898351637804,45.5126467451273,"intron","XM_030243211.2",4101,TRUE,"Arhgef18"
"chr5",148804378,148804434,57,7,0.923823745036294,0.899791907767737,0.0240318372685567,45.5081315390452,NA,"XR_377235.2",-58283,FALSE,"Gm36405"
"chr14",42654882,42654949,68,10,0.786939891210007,0.855083981518868,-0.068144090308861,-45.5079393986406,"intron","XR_004938627.1",6534,TRUE,"Gm7152"
"chr5",128715247,128715310,64,6,0.820756348213853,0.784507192395741,0.0362491558181124,45.4992970197183,NA,"XR_377092.4",18510,FALSE,"Gm33931"
"chr15",98651517,98651577,61,5,0.919950934918615,0.858455868516988,0.0614950664016271,45.4963514101194,NA,"XM_030248862.2",8351,TRUE,"LOC115488470"
"chr9",74186983,74187071,89,5,0.770267499572494,0.555845363283265,0.21442213628923,45.4926092297121,"intron","Gm24141",-82821,TRUE,NA
"chr16",75691913,75692012,100,5,0.888533718563065,0.81358666010798,0.0749470584550851,45.4921327875755,"intron","NM_023380.2",14143,TRUE,"Samsn1"
"chr2",31304771,31304877,107,7,0.575541386600198,0.497037182596433,0.0785042040037656,45.4709327047028,"intron","NM_007494.3",-55405,TRUE,"Ass1"
"chr15",76963110,76963240,131,8,0.789928584625126,0.887840427701656,-0.0979118430765294,-45.4668672291019,"exon","NR_108037.1",-5358,TRUE,"1700109K24Rik"
"chr10",78718339,78718413,75,8,0.841953407467094,0.901609414727494,-0.0596560072603998,-45.4632236971481,NA,"NM_207571.2",6958,FALSE,"Olfr1355"
"chr2",17852727,17852793,67,10,0.914856332822097,0.870867112548523,0.0439892202735732,45.4628101753244,NA,"Gm13323",-50243,FALSE,NA
"chr1",60636587,60636667,81,11,0.897577641057018,0.829724427017,0.0678532140400183,45.4538708823362,NA,"XR_003947834.1",1163,TRUE,"Gm51626"
"chr10",22481015,22481093,79,7,0.616684946324328,0.668144341822555,-0.0514593954982269,-45.4466440634031,NA,"XR_003948851.1",-75,TRUE,"Gm46216"
"chr2",75798617,75798701,85,6,0.822623723479906,0.72921543427546,0.0934082892044464,45.4461085932689,NA,"NM_001081228.1",9823,FALSE,"Ttc30a2"
"chr15",76920131,76920256,126,10,0.899546165733767,0.7395619094485,0.159984256285267,45.4330273697676,"intron","XM_006521421.5",-8939,TRUE,"Apol6"
"chr6",91400650,91400775,126,11,0.205350441624695,0.276312648609129,-0.0709622069844348,-45.4327291707571,NA,"Vmn1r-ps35",5014,FALSE,NA
"chr4",141259571,141259634,64,10,0.804425955876642,0.73472376028742,0.069702195589222,45.4204279863779,"intron","NR_166589.1",-3226,TRUE,"Gm4123"
"chr15",33886284,33886369,86,13,0.907887925677156,0.882313365519695,0.0255745601574615,45.4069548754823,NA,"Gm9643",-126429,FALSE,NA
"chr7",121289836,121289923,88,9,0.823850059794425,0.755664094036166,0.0681859657582594,45.4029923261274,"intron","NM_001033173.2",16743,TRUE,"Usp31"
"chr19",13358303,13358355,53,6,0.920528332176155,0.868021867270563,0.0525064649055922,45.4015928221625,NA,"Or5b114-ps1",5977,FALSE,NA
"chr12",31184739,31184795,57,10,0.896347117373278,0.813370761775376,0.0829763555979023,45.3868848472209,NA,"Gm9356",-8985,FALSE,NA
"chr13",63523012,63523068,57,8,0.720822038672442,0.62517148320052,0.0956505554719224,45.3796580347984,"intron","XM_036157848.1",27785,TRUE,"Fancc"
"chr19",59261276,59261361,86,9,0.0725352445104071,0.095864263602212,-0.0233290190918049,-45.3753620498481,NA,"NM_172523.3",11968,TRUE,"Slc18a2"
"chr17",21252964,21253028,65,8,0.850049211597996,0.81042835393804,0.0396208576599552,45.3749968147493,"exon","Gm6809",856,TRUE,NA
"chr3",116561132,116561236,105,11,0.948016162211909,0.913270277441847,0.034745884770062,45.3620014178739,"intron","NM_001362367.1",40580,TRUE,"Agl"
"chr9",44494393,44494453,61,7,0.577797499800522,0.159634076908557,0.418163422891965,45.3567276788088,NA,"XM_011242391.4",-19660,FALSE,"Ddx6"
"chr7",37569109,37569175,67,10,0.743181628315144,0.697857802307057,0.0453238260080877,45.3543815584708,NA,"XR_004934442.1",-45338,FALSE,"Gm22302"
"chr2",163919176,163919256,81,10,0.0415754702220928,0.0578719282288027,-0.0162964580067099,-45.3543761487863,"intron","NM_021420.4",3120,TRUE,"Stk4"
"chr10",117073977,117074061,85,11,0.892407993784695,0.617923513395002,0.274484480389694,45.3468280834413,"intron","NM_029906.3",526,TRUE,"9530003J23Rik"
"chr5",124062885,124062961,77,8,0.933577588647262,0.910731038194527,0.0228465504527343,45.3383966861719,NA,"XR_001784651.3",-5722,TRUE,"Ccdc62"
"chr17",70857098,70857169,72,6,0.925394639230151,0.863969698934053,0.0614249402960979,45.3370562095202,"intron","XM_030249742.1",-11383,TRUE,"Dlgap1"
"chr9",47493034,47493155,122,8,0.898848518253787,0.844702586923861,0.0541459313299263,45.3359687697425,"intron","XM_017313488.2",12553,TRUE,"Cadm1"
"chr5",122131805,122131894,90,7,0.0399108954088007,0.0663477324210478,-0.0264368370122471,-45.3349161023123,"intron","XM_036164775.1",8534,TRUE,"Cux2"
"chr17",35517491,35517612,122,8,0.374174504472185,0.419702356077488,-0.0455278516053024,-45.3334269724222,NA,"Gm18734",7683,FALSE,NA
"chr9",49728355,49728430,76,7,0.828182185894827,0.864971786812807,-0.0367896009179801,-45.3311955425411,NA,"XR_004935982.1",8846,FALSE,"Gm25633"
"chr2",30013478,30013531,54,8,0.935344789232242,0.863728840497185,0.0716159487350569,45.3123243061505,"intron","NM_178694.4",1093,TRUE,"Zer1"
"chr1",192834547,192834651,105,9,0.307796724011484,0.353779912062064,-0.0459831880505805,-45.2978526696708,"prom","NM_016851.2",-769,FALSE,"Irf6"
"chr7",60974029,60974098,70,7,0.698936736486743,0.607191970424981,0.0917447660617625,45.2883171647504,NA,"XR_882146.1",11887,FALSE,"Gm31652"
"chr5",150082788,150082844,57,10,0.861436674535569,0.715297742378179,0.14613893215739,45.2852819128884,"intron","XR_003955836.1",-28152,TRUE,"Gm52797"
"chr1",131718515,131718619,105,10,0.923515985208557,0.944570581246384,-0.0210545960378274,-45.2798253312036,NA,"XM_011247967.4",-6503,FALSE,"Pm20d1"
"chr10",125512606,125512660,55,6,0.943038362471382,0.904621712154041,0.0384166503173412,45.2793649706007,NA,"XR_380915.2",67696,FALSE,"Gm36884"
"chr4",136052621,136052761,141,10,0.0611915271188165,0.0930314083635084,-0.0318398812446919,-45.2772633830733,"intron","NM_001355182.1",13714,TRUE,"Hnrnpr"
"chr11",69421860,69421916,57,8,0.442782769425842,0.490718144871592,-0.0479353754457498,-45.267373382573,"intron","NM_001419927.1",15429,TRUE,NA
"chrX",69988746,69988825,80,5,0.932380872493443,0.687403033210416,0.244977839283027,45.26281203256,NA,"Gm6062",-33085,FALSE,NA
"chr11",102605422,102605514,93,10,0.112062198455824,0.144645323140827,-0.0325831246850029,-45.251342297944,NA,"XM_006533720.5",-9594,FALSE,"Ccdc43"
"chr11",83027962,83028017,56,11,0.787420963830469,0.596344907649117,0.191076056181352,45.2505551962153,NA,"XR_880075.1",13977,FALSE,"Gm38922"
"chr18",32641607,32641755,149,7,0.823437199844108,0.878452709246969,-0.0550155094028615,-45.236884270366,"intron","XR_001782473.3",1578,TRUE,"Gm44577"
"chr7",101504383,101504444,62,9,0.142290167003061,0.18402913695182,-0.0417389699487592,-45.2278654291704,"intron","NM_001303239.1",1954,TRUE,"Folr2"
"chr1",166964506,166964563,58,8,0.420730824711122,0.561153207754224,-0.140422383043102,-45.2126619443044,NA,"Gm17868",-4136,FALSE,NA
"chr15",84218661,84218714,54,6,0.752570152914002,0.678893003173597,0.0736771497404054,45.2038929935485,"intron","NM_001162500.1",8343,TRUE,"Parvg"
"chr4",150903917,150903992,76,9,0.899252203324377,0.816307521876539,0.0829446814478378,45.200031537499,NA,"NR_168525.1",11682,FALSE,"Gm42356"
"chr4",52063635,52063729,95,11,0.929365946216643,0.880483297798911,0.0488826484177316,45.1812867224228,NA,"NR_040668.1",-12526,FALSE,"C630028M04Rik"
"chr6",69493959,69494030,72,7,0.920882745440734,0.881261799025486,0.0396209464152476,45.1794394529134,"exon","Igkv13-57-2",-6693,TRUE,NA
"chr2",151237376,151237460,85,7,0.883792747604834,0.809757413674448,0.0740353339303854,45.1683172654024,"intron","Gm14148",21468,TRUE,NA
